"","country","continent","year","lifeExp","pop","gdpPercap","named"
"202","Eritrea","Africa",1997,53.378,4058319,913.47079,TRUE
"203","Eritrea","Africa",2002,55.24,4414865,765.3500015,TRUE
"204","Eritrea","Africa",2007,58.04,4906585,641.3695236,TRUE
"205","Ethiopia","Africa",1952,34.078,20860941,362.1462796,TRUE
"206","Ethiopia","Africa",1957,36.667,22815614,378.9041632,TRUE
"207","Ethiopia","Africa",1962,40.059,25145372,419.4564161,TRUE
"208","Ethiopia","Africa",1967,42.115,27860297,516.1186438,TRUE
"209","Ethiopia","Africa",1972,43.515,30770372,566.2439442,TRUE
"210","Ethiopia","Africa",1977,44.51,34617799,556.8083834,TRUE
"211","Ethiopia","Africa",1982,44.916,38111756,577.8607471,TRUE
"212","Ethiopia","Africa",1987,46.684,42999530,573.7413142,TRUE
"213","Ethiopia","Africa",1992,48.091,52088559,421.3534653,TRUE
"214","Ethiopia","Africa",1997,49.402,59861301,515.8894013,TRUE
"215","Ethiopia","Africa",2002,50.725,67946797,530.0535319,TRUE
"216","Ethiopia","Africa",2007,52.947,76511887,690.8055759,TRUE
"217","Gabon","Africa",1952,37.003,420702,4293.476475,TRUE
"218","Gabon","Africa",1957,38.999,434904,4976.198099,TRUE
"219","Gabon","Africa",1962,40.489,455661,6631.459222,TRUE
"220","Gabon","Africa",1967,44.598,489004,8358.761987,TRUE
"221","Gabon","Africa",1972,48.69,537977,11401.94841,TRUE
"222","Gabon","Africa",1977,52.79,706367,21745.57328,TRUE
"223","Gabon","Africa",1982,56.564,753874,15113.36194,TRUE
"224","Gabon","Africa",1987,60.19,880397,11864.40844,TRUE
"225","Gabon","Africa",1992,61.366,985739,13522.15752,TRUE
"226","Gabon","Africa",1997,60.461,1126189,14722.84188,TRUE
"227","Gabon","Africa",2002,56.761,1299304,12521.71392,TRUE
"228","Gabon","Africa",2007,56.735,1454867,13206.48452,TRUE
"229","Gambia","Africa",1952,30,284320,485.2306591,TRUE
"230","Gambia","Africa",1957,32.065,323150,520.9267111,TRUE
"231","Gambia","Africa",1962,33.896,374020,599.650276,TRUE
"232","Gambia","Africa",1967,35.857,439593,734.7829124,TRUE
"233","Gambia","Africa",1972,38.308,517101,756.0868363,TRUE
"234","Gambia","Africa",1977,41.842,608274,884.7552507,TRUE
"235","Gambia","Africa",1982,45.58,715523,835.8096108,TRUE
"236","Gambia","Africa",1987,49.265,848406,611.6588611,TRUE
"237","Gambia","Africa",1992,52.644,1025384,665.6244126,TRUE
"238","Gambia","Africa",1997,55.861,1235767,653.7301704,TRUE
"239","Gambia","Africa",2002,58.041,1457766,660.5855997,TRUE
"240","Gambia","Africa",2007,59.448,1688359,752.7497265,TRUE
"241","Ghana","Africa",1952,43.149,5581001,911.2989371,TRUE
"242","Ghana","Africa",1957,44.779,6391288,1043.561537,TRUE
"243","Ghana","Africa",1962,46.452,7355248,1190.041118,TRUE
"244","Ghana","Africa",1967,48.072,8490213,1125.69716,TRUE
"245","Ghana","Africa",1972,49.875,9354120,1178.223708,TRUE
"246","Ghana","Africa",1977,51.756,10538093,993.2239571,TRUE
"247","Ghana","Africa",1982,53.744,11400338,876.032569,TRUE
"248","Ghana","Africa",1987,55.729,14168101,847.0061135,TRUE
"249","Ghana","Africa",1992,57.501,16278738,925.060154,TRUE
"250","Ghana","Africa",1997,58.556,18418288,1005.245812,TRUE
"251","Ghana","Africa",2002,58.453,20550751,1111.984578,TRUE
"252","Ghana","Africa",2007,60.022,22873338,1327.60891,TRUE
"253","Guinea","Africa",1952,33.609,2664249,510.1964923,TRUE
"254","Guinea","Africa",1957,34.558,2876726,576.2670245,TRUE
"255","Guinea","Africa",1962,35.753,3140003,686.3736739,TRUE
"256","Guinea","Africa",1967,37.197,3451418,708.7595409,TRUE
"257","Guinea","Africa",1972,38.842,3811387,741.6662307,TRUE
"258","Guinea","Africa",1977,40.762,4227026,874.6858643,TRUE
"259","Guinea","Africa",1982,42.891,4710497,857.2503577,TRUE
"260","Guinea","Africa",1987,45.552,5650262,805.5724718,TRUE
"261","Guinea","Africa",1992,48.576,6990574,794.3484384,TRUE
"262","Guinea","Africa",1997,51.455,8048834,869.4497668,TRUE
"263","Guinea","Africa",2002,53.676,8807818,945.5835837,TRUE
"264","Guinea","Africa",2007,56.007,9947814,942.6542111,TRUE
"265","Guinea-Bissau","Africa",1952,32.5,580653,299.850319,TRUE
"266","Guinea-Bissau","Africa",1957,33.489,601095,431.7904566,TRUE
"267","Guinea-Bissau","Africa",1962,34.488,627820,522.0343725,TRUE
"268","Guinea-Bissau","Africa",1967,35.492,601287,715.5806402,TRUE
"269","Guinea-Bissau","Africa",1972,36.486,625361,820.2245876,TRUE
"270","Guinea-Bissau","Africa",1977,37.465,745228,764.7259628,TRUE
"271","Guinea-Bissau","Africa",1982,39.327,825987,838.1239671,TRUE
"272","Guinea-Bissau","Africa",1987,41.245,927524,736.4153921,TRUE
"273","Guinea-Bissau","Africa",1992,43.266,1050938,745.5398706,TRUE
"274","Guinea-Bissau","Africa",1997,44.873,1193708,796.6644681,TRUE
"275","Guinea-Bissau","Africa",2002,45.504,1332459,575.7047176,TRUE
"276","Guinea-Bissau","Africa",2007,46.388,1472041,579.231743,TRUE
"277","Kenya","Africa",1952,42.27,6464046,853.540919,TRUE
"278","Kenya","Africa",1957,44.686,7454779,944.4383152,TRUE
"279","Kenya","Africa",1962,47.949,8678557,896.9663732,TRUE
"280","Kenya","Africa",1967,50.654,10191512,1056.736457,TRUE
"281","Kenya","Africa",1972,53.559,12044785,1222.359968,TRUE
"282","Kenya","Africa",1977,56.155,14500404,1267.613204,TRUE
"283","Kenya","Africa",1982,58.766,17661452,1348.225791,TRUE
"284","Kenya","Africa",1987,59.339,21198082,1361.936856,TRUE
"285","Kenya","Africa",1992,59.285,25020539,1341.921721,TRUE
"286","Kenya","Africa",1997,54.407,28263827,1360.485021,TRUE
"287","Kenya","Africa",2002,50.992,31386842,1287.514732,TRUE
"288","Kenya","Africa",2007,54.11,35610177,1463.249282,TRUE
"289","Lesotho","Africa",1952,42.138,748747,298.8462121,TRUE
"290","Lesotho","Africa",1957,45.047,813338,335.9971151,TRUE
"291","Lesotho","Africa",1962,47.747,893143,411.8006266,TRUE
"292","Lesotho","Africa",1967,48.492,996380,498.6390265,TRUE
"293","Lesotho","Africa",1972,49.767,1116779,496.5815922,TRUE
"294","Lesotho","Africa",1977,52.208,1251524,745.3695408,TRUE
"295","Lesotho","Africa",1982,55.078,1411807,797.2631074,TRUE
"296","Lesotho","Africa",1987,57.18,1599200,773.9932141,TRUE
"297","Lesotho","Africa",1992,59.685,1803195,977.4862725,TRUE
"298","Lesotho","Africa",1997,55.558,1982823,1186.147994,TRUE
"299","Lesotho","Africa",2002,44.593,2046772,1275.184575,TRUE
"300","Lesotho","Africa",2007,42.592,2012649,1569.331442,TRUE
"301","Liberia","Africa",1952,38.48,863308,575.5729961,TRUE
"302","Liberia","Africa",1957,39.486,975950,620.9699901,TRUE
"303","Liberia","Africa",1962,40.502,1112796,634.1951625,TRUE
"304","Liberia","Africa",1967,41.536,1279406,713.6036483,TRUE
"305","Liberia","Africa",1972,42.614,1482628,803.0054535,TRUE
"306","Liberia","Africa",1977,43.764,1703617,640.3224383,TRUE
"307","Liberia","Africa",1982,44.852,1956875,572.1995694,TRUE
"308","Liberia","Africa",1987,46.027,2269414,506.1138573,TRUE
"309","Liberia","Africa",1992,40.802,1912974,636.6229191,TRUE
"310","Liberia","Africa",1997,42.221,2200725,609.1739508,TRUE
"311","Liberia","Africa",2002,43.753,2814651,531.4823679,TRUE
"312","Liberia","Africa",2007,45.678,3193942,414.5073415,TRUE
"313","Libya","Africa",1952,42.723,1019729,2387.54806,TRUE
"314","Libya","Africa",1957,45.289,1201578,3448.284395,TRUE
"315","Libya","Africa",1962,47.808,1441863,6757.030816,TRUE
"316","Libya","Africa",1967,50.227,1759224,18772.75169,TRUE
"317","Libya","Africa",1972,52.773,2183877,21011.49721,TRUE
"318","Libya","Africa",1977,57.442,2721783,21951.21176,TRUE
"319","Libya","Africa",1982,62.155,3344074,17364.27538,TRUE
"320","Libya","Africa",1987,66.234,3799845,11770.5898,TRUE
"321","Libya","Africa",1992,68.755,4364501,9640.138501,TRUE
"322","Libya","Africa",1997,71.555,4759670,9467.446056,TRUE
"323","Libya","Africa",2002,72.737,5368585,9534.677467,TRUE
"324","Libya","Africa",2007,73.952,6036914,12057.49928,TRUE
"325","Madagascar","Africa",1952,36.681,4762912,1443.011715,TRUE
"326","Madagascar","Africa",1957,38.865,5181679,1589.20275,TRUE
"327","Madagascar","Africa",1962,40.848,5703324,1643.38711,TRUE
"328","Madagascar","Africa",1967,42.881,6334556,1634.047282,TRUE
"329","Madagascar","Africa",1972,44.851,7082430,1748.562982,TRUE
"330","Madagascar","Africa",1977,46.881,8007166,1544.228586,TRUE
"331","Madagascar","Africa",1982,48.969,9171477,1302.878658,TRUE
"332","Madagascar","Africa",1987,49.35,10568642,1155.441948,TRUE
"333","Madagascar","Africa",1992,52.214,12210395,1040.67619,TRUE
"334","Madagascar","Africa",1997,54.978,14165114,986.2958956,TRUE
"335","Madagascar","Africa",2002,57.286,16473477,894.6370822,TRUE
"336","Madagascar","Africa",2007,59.443,19167654,1044.770126,TRUE
"337","Malawi","Africa",1952,36.256,2917802,369.1650802,TRUE
"338","Malawi","Africa",1957,37.207,3221238,416.3698064,TRUE
"339","Malawi","Africa",1962,38.41,3628608,427.9010856,TRUE
"340","Malawi","Africa",1967,39.487,4147252,495.5147806,TRUE
"341","Malawi","Africa",1972,41.766,4730997,584.6219709,TRUE
"342","Malawi","Africa",1977,43.767,5637246,663.2236766,TRUE
"343","Malawi","Africa",1982,45.642,6502825,632.8039209,TRUE
"344","Malawi","Africa",1987,47.457,7824747,635.5173634,TRUE
"345","Malawi","Africa",1992,49.42,10014249,563.2000145,TRUE
"346","Malawi","Africa",1997,47.495,10419991,692.2758103,TRUE
"347","Malawi","Africa",2002,45.009,11824495,665.4231186,TRUE
"348","Malawi","Africa",2007,48.303,13327079,759.3499101,TRUE
"349","Mali","Africa",1952,33.685,3838168,452.3369807,TRUE
"350","Mali","Africa",1957,35.307,4241884,490.3821867,TRUE
"351","Mali","Africa",1962,36.936,4690372,496.1743428,TRUE
"352","Mali","Africa",1967,38.487,5212416,545.0098873,TRUE
"353","Mali","Africa",1972,39.977,5828158,581.3688761,TRUE
"354","Mali","Africa",1977,41.714,6491649,686.3952693,TRUE
"355","Mali","Africa",1982,43.916,6998256,618.0140641,TRUE
"356","Mali","Africa",1987,46.364,7634008,684.1715576,TRUE
"357","Mali","Africa",1992,48.388,8416215,739.014375,TRUE
"358","Mali","Africa",1997,49.903,9384984,790.2579846,TRUE
"359","Mali","Africa",2002,51.818,10580176,951.4097518,TRUE
"360","Mali","Africa",2007,54.467,12031795,1042.581557,TRUE
"361","Mauritania","Africa",1952,40.543,1022556,743.1159097,TRUE
"362","Mauritania","Africa",1957,42.338,1076852,846.1202613,TRUE
"363","Mauritania","Africa",1962,44.248,1146757,1055.896036,TRUE
"364","Mauritania","Africa",1967,46.289,1230542,1421.145193,TRUE
"365","Mauritania","Africa",1972,48.437,1332786,1586.851781,TRUE
"366","Mauritania","Africa",1977,50.852,1456688,1497.492223,TRUE
"367","Mauritania","Africa",1982,53.599,1622136,1481.150189,TRUE
"368","Mauritania","Africa",1987,56.145,1841240,1421.603576,TRUE
"369","Mauritania","Africa",1992,58.333,2119465,1361.369784,TRUE
"370","Mauritania","Africa",1997,60.43,2444741,1483.136136,TRUE
"371","Mauritania","Africa",2002,62.247,2828858,1579.019543,TRUE
"372","Mauritania","Africa",2007,64.164,3270065,1803.151496,TRUE
"373","Mauritius","Africa",1952,50.986,516556,1967.955707,TRUE
"374","Mauritius","Africa",1957,58.089,609816,2034.037981,TRUE
"375","Mauritius","Africa",1962,60.246,701016,2529.067487,TRUE
"376","Mauritius","Africa",1967,61.557,789309,2475.387562,TRUE
"377","Mauritius","Africa",1972,62.944,851334,2575.484158,TRUE
"378","Mauritius","Africa",1977,64.93,913025,3710.982963,TRUE
"379","Mauritius","Africa",1982,66.711,992040,3688.037739,TRUE
"380","Mauritius","Africa",1987,68.74,1042663,4783.586903,TRUE
"381","Mauritius","Africa",1992,69.745,1096202,6058.253846,TRUE
"382","Mauritius","Africa",1997,70.736,1149818,7425.705295,TRUE
"383","Mauritius","Africa",2002,71.954,1200206,9021.815894,TRUE
"384","Mauritius","Africa",2007,72.801,1250882,10956.99112,TRUE
"385","Morocco","Africa",1952,42.873,9939217,1688.20357,TRUE
"386","Morocco","Africa",1957,45.423,11406350,1642.002314,TRUE
"387","Morocco","Africa",1962,47.924,13056604,1566.353493,TRUE
"388","Morocco","Africa",1967,50.335,14770296,1711.04477,TRUE
"389","Morocco","Africa",1972,52.862,16660670,1930.194975,TRUE
"390","Morocco","Africa",1977,55.73,18396941,2370.619976,TRUE
"391","Morocco","Africa",1982,59.65,20198730,2702.620356,TRUE
"392","Morocco","Africa",1987,62.677,22987397,2755.046991,TRUE
"393","Morocco","Africa",1992,65.393,25798239,2948.047252,TRUE
"394","Morocco","Africa",1997,67.66,28529501,2982.101858,TRUE
"395","Morocco","Africa",2002,69.615,31167783,3258.495584,TRUE
"396","Morocco","Africa",2007,71.164,33757175,3820.17523,TRUE
"397","Mozambique","Africa",1952,31.286,6446316,468.5260381,TRUE
"398","Mozambique","Africa",1957,33.779,7038035,495.5868333,TRUE
"399","Mozambique","Africa",1962,36.161,7788944,556.6863539,TRUE
